GENEID	GeneSymbol	log2FoldChange	adj_pvalue	pvalue	Comparison
ENSMUSG00000033316	Galnt9	-1.109919378532694	1	0.7405881384782773	Infected_vs_Non_Infected
ENSMUSG00000033318	Gstt2	-0.01676745445977841	0.9778671429511607	0.9016426023285676	Infected_vs_Non_Infected
ENSMUSG00000033319	Fem1c	0.1951643720136137	0.4699568229964407	0.11094381061884927	Infected_vs_Non_Infected
ENSMUSG00000033323	Ctdp1	-0.012233719541996889	0.9818246020904811	0.9288225999218075	Infected_vs_Non_Infected
ENSMUSG00000033326	Kdm4a	0.09314603148558145	0.6587532396448722	0.33149369139767015	Infected_vs_Non_Infected
ENSMUSG00000033327	Tnxb	-0.16765955607810243	0.8832157173535543	0.38119496478683873	Infected_vs_Non_Infected
ENSMUSG00000033335	Dnm2	-0.15062883200461577	0.6058451764600282	0.2782708586179846	Infected_vs_Non_Infected
ENSMUSG00000033342	Lppr5	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000033350	Chst2	0.24945189605411347	0.8883562118225063	0.3090603132962127	Infected_vs_Non_Infected
ENSMUSG00000033352	Map2k4	-0.1693465741860011	0.52540656923699	0.15436960069329464	Infected_vs_Non_Infected
ENSMUSG00000033355	Rtp4	1.7880552321869256	0.11463901956053231	0.005783712761376818	Infected_vs_Non_Infected
ENSMUSG00000033356	Pus7l	0.4781190719827672	1	0.3289620924369214	Infected_vs_Non_Infected
ENSMUSG00000033361	Prrg3	0.36724475697234304	1	0.5309932866586768	Infected_vs_Non_Infected
ENSMUSG00000033364	Usp37	0.018154373471734438	1	0.8956047807678149	Infected_vs_Non_Infected
ENSMUSG00000033365	Ipo13	-0.035937659411187615	1	0.8088908747934043	Infected_vs_Non_Infected
ENSMUSG00000033373	Fntb	0.1285673108498492	1	0.5878511814242167	Infected_vs_Non_Infected
ENSMUSG00000033377	Palmd	0.22223352914617278	1	0.4978897742154144	Infected_vs_Non_Infected
ENSMUSG00000033379	Atp6v0b	-0.33150566350199545	0.26035178826375677	0.02594817201768628	Infected_vs_Non_Infected
ENSMUSG00000033382	Trappc8	0.04709218762886727	0.9996486060908659	0.6658429135128547	Infected_vs_Non_Infected
ENSMUSG00000033386	Frrs1	-0.14511731486810966	0.6610572938637669	0.27234455594263324	Infected_vs_Non_Infected
ENSMUSG00000033389	Arhgap44	-0.037782485204427244	1	0.8993118280300265	Infected_vs_Non_Infected
ENSMUSG00000033392	Clasp2	0.13462953959159757	1	0.49422374546344294	Infected_vs_Non_Infected
ENSMUSG00000033396	Spg11	-0.07236714473834552	0.8190046325638523	0.5211354835864246	Infected_vs_Non_Infected
ENSMUSG00000033400	Agl	0.050881119340988795	1	0.816331462144024	Infected_vs_Non_Infected
ENSMUSG00000033405	Nudt15	-0.33725488043807467	0.9514864002124044	0.2183152127457814	Infected_vs_Non_Infected
ENSMUSG00000033409	Syce1l	1.650020019384735	1	0.6206073414974058	Infected_vs_Non_Infected
ENSMUSG00000033411	Ctdspl2	-0.20100530316660273	0.4967249832495973	0.12390999233926385	Infected_vs_Non_Infected
ENSMUSG00000033416	Gucd1	-0.08958274582465958	1	0.5112713438535356	Infected_vs_Non_Infected
ENSMUSG00000033417	Cacul1	-0.12307488962121746	0.4341851607279811	0.13775807902427858	Infected_vs_Non_Infected
ENSMUSG00000033419	Snap91	-3.017773858355142	1	0.18547520960944766	Infected_vs_Non_Infected
ENSMUSG00000033420	Antxr1	0.2202072360294154	0.5741661858229766	0.1063414035257902	Infected_vs_Non_Infected
ENSMUSG00000033423	Eri3	0.0020535878069299703	1	0.9906826873752544	Infected_vs_Non_Infected
ENSMUSG00000033427	Upb1	-0.7810491041495153	1	0.33957222847525104	Infected_vs_Non_Infected
ENSMUSG00000033429	Mcee	0.13167597747674656	1	0.4631549584296132	Infected_vs_Non_Infected
ENSMUSG00000033430	Terf2ip	-0.3821492697867963	0.05919044101070404	0.0017266136437831703	Infected_vs_Non_Infected
ENSMUSG00000033434	Gtpbp6	-0.15075785885097737	1	0.43224037812009164	Infected_vs_Non_Infected
ENSMUSG00000033436	Armcx2	0.5291626917421077	1	0.11060493381797973	Infected_vs_Non_Infected
ENSMUSG00000033439	Trmt13	0.11142727756342072	1	0.6112074142737753	Infected_vs_Non_Infected
ENSMUSG00000033444	Specc1l	0.016344668912717766	0.8968768250503747	0.8813789512898572	Infected_vs_Non_Infected
ENSMUSG00000033446	Lpar6	0.36504299583606475	0.8646050822429158	0.10707531016106378	Infected_vs_Non_Infected
ENSMUSG00000033450	Tagap	0.39725134672486906	1	0.3292256589430963	Infected_vs_Non_Infected
ENSMUSG00000033453	Adamts15	-0.12011916614379996	0.7938719750869535	0.4289085264543276	Infected_vs_Non_Infected
ENSMUSG00000033454	Zbtb1	0.09827848116476261	0.7991439919431604	0.48083181861516183	Infected_vs_Non_Infected
ENSMUSG00000033458	Fan1	0.08791473577979249	1	0.704465569730849	Infected_vs_Non_Infected
ENSMUSG00000033460	Armcx1	0.2855288612003209	1	0.25840112424269546	Infected_vs_Non_Infected
ENSMUSG00000033467	Crlf2	-0.6795497034607721	0.9522389069072521	0.219326441177077	Infected_vs_Non_Infected
ENSMUSG00000033470	Cysltr2	0.1486301550587161	1	0.6976239433198295	Infected_vs_Non_Infected
ENSMUSG00000033475	Tomm6	-0.12152268908705899	0.6845528629181824	0.2990108141988387	Infected_vs_Non_Infected
ENSMUSG00000033478	Fam160b1	0.05688906139252697	0.8804880157783566	0.6525542994966975	Infected_vs_Non_Infected
ENSMUSG00000033486	Catsper2	0.3419187901159864	1	0.7492098170506339	Infected_vs_Non_Infected
ENSMUSG00000033487	Fndc3a	0.11719403434270896	0.8246389707365597	0.5049443807826741	Infected_vs_Non_Infected
ENSMUSG00000033488	BC026585	0.08614512364553463	1	0.8138420365791771	Infected_vs_Non_Infected
ENSMUSG00000033491	Prss35	-3.8945488372494514	1	0.10185797097753096	Infected_vs_Non_Infected
ENSMUSG00000033498	Strc	0.9284999051131464	1	0.31975710622571396	Infected_vs_Non_Infected
ENSMUSG00000033499	Larp4b	-0.09512290222460279	0.7150561506396582	0.35426665599207496	Infected_vs_Non_Infected
ENSMUSG00000033502	Cdc14a	0.06173156668453077	0.8818980331120106	0.6271862882801681	Infected_vs_Non_Infected
ENSMUSG00000033508	Asprv1	-0.23744748399695945	1	0.7287973407323621	Infected_vs_Non_Infected
ENSMUSG00000033520	Idi2	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000033526	Ppip5k1	-0.0021580135551268354	0.988279752728254	0.9838909508019041	Infected_vs_Non_Infected
ENSMUSG00000033530	Ttc7b	0.18637082563343516	1	0.6592300465182479	Infected_vs_Non_Infected
ENSMUSG00000033538	Casp4	-0.40167275702195987	1	0.5091245395491015	Infected_vs_Non_Infected
ENSMUSG00000033540	Idua	0.3005837890267184	1	0.2971832682912891	Infected_vs_Non_Infected
ENSMUSG00000033542	Arhgef5	0.15898356325951674	0.5564064129481447	0.18002126984064368	Infected_vs_Non_Infected
ENSMUSG00000033543	Gtf2a2	-0.20902330460522503	0.5040410535473254	0.12996619687697492	Infected_vs_Non_Infected
ENSMUSG00000033544	Angptl1	0.49298327299592626	1	0.4713437243009056	Infected_vs_Non_Infected
ENSMUSG00000033545	Znrf1	-0.22384824310658802	0.47042782196788147	0.11204873953720698	Infected_vs_Non_Infected
ENSMUSG00000033554	Dph5	0.018491932345811386	1	0.9323034555281213	Infected_vs_Non_Infected
ENSMUSG00000033557	Fam20b	-0.03683394658501901	0.8172598087155588	0.6339785888790712	Infected_vs_Non_Infected
ENSMUSG00000033565	Rbfox2	0.07730347532406977	0.841586004724801	0.5620327565729537	Infected_vs_Non_Infected
ENSMUSG00000033576	Apol6	-0.5706713813923484	1	0.20059601356962847	Infected_vs_Non_Infected
ENSMUSG00000033577	Myo6	-0.09393466211225424	0.6652325035746116	0.2891061580563908	Infected_vs_Non_Infected
ENSMUSG00000033578	Tmem35	0.75243373270167	1	0.4129307654527697	Infected_vs_Non_Infected
ENSMUSG00000033579	Fa2h	0.05517353327280057	0.8965710338273839	0.7446275607454351	Infected_vs_Non_Infected
ENSMUSG00000033581	Igf2bp2	-0.027682106824509903	0.8328953406466764	0.8219417457662018	Infected_vs_Non_Infected
ENSMUSG00000033585	Ndn	0.5484028296494018	0.8315335913803148	0.14505017457773065	Infected_vs_Non_Infected
ENSMUSG00000033589	Reep4	-0.08422792258316927	0.8584262661516013	0.5895633553572529	Infected_vs_Non_Infected
ENSMUSG00000033590	Myo5c	-0.16958854498043716	0.5679129041495139	0.183083384105191	Infected_vs_Non_Infected
ENSMUSG00000033594	Spata2l	-0.40182548831067066	0.8189618876260976	0.08782150334164537	Infected_vs_Non_Infected
ENSMUSG00000033595	Lgi3	-0.6965670910438101	1	0.7161774997827588	Infected_vs_Non_Infected
ENSMUSG00000033596	Rfwd3	0.06615483711259788	0.8549203034311769	0.5538194530803197	Infected_vs_Non_Infected
ENSMUSG00000033597	Caskin1	1.9176999019674201	1	0.5626840900376762	Infected_vs_Non_Infected
ENSMUSG00000033610	Pank1	-0.21066476528432646	0.6742511825615669	0.26889166877910325	Infected_vs_Non_Infected
ENSMUSG00000033618	Map3k13	0.49002158550774566	0.05016067781696984	3.632376339364161e-4	Infected_vs_Non_Infected
ENSMUSG00000033623	Pcgf3	-0.02261060474551245	0.8855202081559729	0.8388495993436094	Infected_vs_Non_Infected
ENSMUSG00000033624	Pdpr	-0.08813276001050449	0.7576151376981757	0.40291698722380187	Infected_vs_Non_Infected
ENSMUSG00000033628	Pik3c3	0.041692017707241194	0.900120163561202	0.7248569631306545	Infected_vs_Non_Infected
ENSMUSG00000033629	Hacd3	0.1337027932216974	0.7141627926731408	0.32261188628644605	Infected_vs_Non_Infected
ENSMUSG00000033632	AW554918	-0.01172436665592595	1	0.95167569728115875	Infected_vs_Non_Infected
ENSMUSG00000033644	Piwil2	-0.5585741492174688	0.785707358980132	0.11432907510143528	Infected_vs_Non_Infected
ENSMUSG00000033653	Vps8	-0.00461733007045091	1	0.9707347357185458	Infected_vs_Non_Infected
ENSMUSG00000033658	Ddx19b	0.06727347489769775	0.8401574129182697	0.5714433844038873	Infected_vs_Non_Infected
ENSMUSG00000033669	Zfp7	0.28021118333980555	0.6290182950144998	0.06279495264534396	Infected_vs_Non_Infected
ENSMUSG00000033671	Cep350	-0.1412963347866853	0.5564064129481447	0.22169438887839932	Infected_vs_Non_Infected
ENSMUSG00000033676	Gabrb3	-0.8756322957588902	1	0.7410441796123965	Infected_vs_Non_Infected
ENSMUSG00000033684	Qsox1	-0.24744997012776884	0.6944846668860493	0.31590209909532685	Infected_vs_Non_Infected
ENSMUSG00000033685	Ucp2	-0.09961038415084693	0.7233740360773824	0.4526636480997588	Infected_vs_Non_Infected
ENSMUSG00000033688	1300017J02Rik	1.4459813259703844	1	0.3425371481300664	Infected_vs_Non_Infected
ENSMUSG00000033697	Arhgap39	0.17371047721849875	0.9371852248285597	0.3992122413784945	Infected_vs_Non_Infected
ENSMUSG00000033701	Acbd6	0.3031644191136907	0.694793508235501	0.11003430933160147	Infected_vs_Non_Infected
ENSMUSG00000033703	Fuk	-0.006140402207114486	1	0.9765735866860281	Infected_vs_Non_Infected
ENSMUSG00000033705	Stard9	0.5310476066471316	0.172349266692885	0.00568662085455222	Infected_vs_Non_Infected
ENSMUSG00000033706	Smyd5	-0.3963730787932758	1	0.24775182303570192	Infected_vs_Non_Infected
ENSMUSG00000033707	Lrrc24	0.09630612802275709	1	0.6857681716357482	Infected_vs_Non_Infected
ENSMUSG00000033712	Ccar2	0.15896873437955666	0.5690686238628142	0.16903880249755374	Infected_vs_Non_Infected
ENSMUSG00000033713	Foxn3	-0.29768488584148955	0.14387970736428404	0.013178325908374913	Infected_vs_Non_Infected
ENSMUSG00000033715	Akr1c14	0.3059499185716212	0.5851824068271735	0.19953447587014878	Infected_vs_Non_Infected
ENSMUSG00000033717	Adra2a	-0.5025263951487952	1	0.24811443919155637	Infected_vs_Non_Infected
ENSMUSG00000033720	Sfxn5	0.2091712745318945	0.946167446736697	0.2957744532954967	Infected_vs_Non_Infected
ENSMUSG00000033721	Vav3	-0.26205676229834507	1	0.4260298245824344	Infected_vs_Non_Infected
ENSMUSG00000033722	BC034090	-0.11799435210125528	1	0.7666366523651367	Infected_vs_Non_Infected
ENSMUSG00000033728	Lrrc14	-0.0019222145606847122	1	0.992481312352227	Infected_vs_Non_Infected
ENSMUSG00000033730	Egr3	2.642615463479261	1	0.011734026949476537	Infected_vs_Non_Infected
ENSMUSG00000033732	Sf3b3	0.05500988624285546	0.890326551711346	0.698835440659193	Infected_vs_Non_Infected
ENSMUSG00000033735	Spr	-0.2225184515075884	0.3830312132886333	0.06689229589884639	Infected_vs_Non_Infected
ENSMUSG00000033737	Fndc3c1	-0.4113901321697565	1	0.7825115616152309	Infected_vs_Non_Infected
ENSMUSG00000033739	Fkbpl	-0.06458510124996136	1	0.7063124764327471	Infected_vs_Non_Infected
ENSMUSG00000033740	St18	0.12609708801371425	1	0.7623506709388267	Infected_vs_Non_Infected
ENSMUSG00000033751	Gadd45gip1	-0.2549550177993517	0.28152170448707226	0.03320378416067219	Infected_vs_Non_Infected
ENSMUSG00000033752	Mnd1	-0.21069313114889604	1	0.5398521676038194	Infected_vs_Non_Infected
ENSMUSG00000033760	Rbm4b	-0.17657100047388918	1	0.43105871771900106	Infected_vs_Non_Infected
ENSMUSG00000033762	Recql4	0.1525961912766864	1	0.5432435718346318	Infected_vs_Non_Infected
ENSMUSG00000033763	Mtss1l	0.18322660791930037	1	0.42076719088402476	Infected_vs_Non_Infected
ENSMUSG00000033767	D930015E06Rik	0.15956410895380058	0.8634470773004548	0.526151783409706	Infected_vs_Non_Infected
ENSMUSG00000033768	Nrxn2	-1.109919378532694	1	0.7405881384782773	Infected_vs_Non_Infected
ENSMUSG00000033769	Exoc6b	0.05238868083472987	0.8591034268274333	0.5567204136599069	Infected_vs_Non_Infected
ENSMUSG00000033773	Rpap2	0.1619272528461359	0.8883562118225063	0.18927475074643024	Infected_vs_Non_Infected
ENSMUSG00000033774	Npbwr1	0.76555733014075	1	0.8193696077051069	Infected_vs_Non_Infected
ENSMUSG00000033777	Tlr13	0.5535288079527605	1	0.13112604191313607	Infected_vs_Non_Infected
ENSMUSG00000033781	Asb13	0.15730509951757574	0.5451593664046933	0.1670062947737754	Infected_vs_Non_Infected
ENSMUSG00000033788	Dysf	0.06452946620130529	1	0.7072045871080324	Infected_vs_Non_Infected
ENSMUSG00000033790	Tubgcp5	0.19829712764567106	0.999093980404739	0.2565223841747152	Infected_vs_Non_Infected
ENSMUSG00000033792	Atp7a	-0.005104741293001675	0.9209063414699638	0.9687679766054204	Infected_vs_Non_Infected
ENSMUSG00000033793	Atp6v1h	-0.07569080249324844	0.8596315788137007	0.41549399035130224	Infected_vs_Non_Infected
ENSMUSG00000033794	Lpcat2b	1.0402092645610206	1	0.6293339661976038	Infected_vs_Non_Infected
ENSMUSG00000033799	Fam208b	0.26403778589459004	0.3022999417141136	0.03617850776238994	Infected_vs_Non_Infected
ENSMUSG00000033805	Ephx4	-0.271091430790427	0.6331009123574588	0.11714789008727937	Infected_vs_Non_Infected
ENSMUSG00000033808	Tmem87a	-0.046700669592871405	0.8740992743269742	0.6457545422184239	Infected_vs_Non_Infected
ENSMUSG00000033809	Alg3	0.34820965200527343	0.8860500653903924	0.18658313461575857	Infected_vs_Non_Infected
ENSMUSG00000033813	Tcea1	0.1682929997785878	0.5469173815844551	0.11504718794922682	Infected_vs_Non_Infected
ENSMUSG00000033819	Ppp1r16a	-0.04278753061834953	0.9368780292666801	0.8120559630087147	Infected_vs_Non_Infected
ENSMUSG00000033825	Tpsb2	-0.6148444982661327	1	0.2113294845048283	Infected_vs_Non_Infected
ENSMUSG00000033826	Dnah8	0.15276716558953107	1	0.8134442354108391	Infected_vs_Non_Infected
ENSMUSG00000033831	Fgb	-1.800391164902883	1	0.5827126339452462	Infected_vs_Non_Infected
ENSMUSG00000033837	Foxh1	0.76555733014075	1	0.8193696077051069	Infected_vs_Non_Infected
ENSMUSG00000033845	Mrpl15	-0.2100251361980886	0.3245369041017218	0.04743788910586438	Infected_vs_Non_Infected
ENSMUSG00000033847	Pla2g4c	-1.4233615563391269	0.3913070201357796	0.06113661467340015	Infected_vs_Non_Infected
ENSMUSG00000033849	B3galt2	-0.053632541121665836	1	0.9633006246602848	Infected_vs_Non_Infected
ENSMUSG00000033852	Gm28042	-2.2610547880285172	1	0.024148846548435944	Infected_vs_Non_Infected
ENSMUSG00000033854	Kcnk10	-0.04956333594507685	1	0.7148595045755886	Infected_vs_Non_Infected
ENSMUSG00000033855	Ston1	0.42191460645898754	0.5218932208701397	0.05485914040616587	Infected_vs_Non_Infected
ENSMUSG00000033857	Engase	-0.15472623105732763	1	0.5694769337507634	Infected_vs_Non_Infected
ENSMUSG00000033860	Fgg	-2.651104466417976	1	0.41892561906291015	Infected_vs_Non_Infected
ENSMUSG00000033862	Cdk10	0.08732520764503424	1	0.598942723017617	Infected_vs_Non_Infected
ENSMUSG00000033863	Klf9	0.055220226005051803	0.8863834756953846	0.6859830287494809	Infected_vs_Non_Infected
ENSMUSG00000033871	Ppargc1b	-0.006149122952269217	0.9463521758161977	0.9651314380769832	Infected_vs_Non_Infected
ENSMUSG00000033880	Lgals3bp	0.7404154891407395	0.005798527488223729	4.549161035586133e-5	Infected_vs_Non_Infected
ENSMUSG00000033882	Rbm46	1.650020019384735	1	0.6206073414974058	Infected_vs_Non_Infected
ENSMUSG00000033883	D3Ertd254e	0.23565105484983248	0.5604780119107757	0.06431808896754941	Infected_vs_Non_Infected
ENSMUSG00000033885	Pxk	0.1430859038695296	0.8053492422370545	0.4197865990240501	Infected_vs_Non_Infected
ENSMUSG00000033900	Map9	-0.4464052529615615	1	0.33260615531946874	Infected_vs_Non_Infected
ENSMUSG00000033902	Mapkbp1	0.3970989129370237	0.5518860201251833	0.08183351493839808	Infected_vs_Non_Infected
ENSMUSG00000033904	Ccp110	0.45811752821949303	0.514193192854118	0.07012284003348762	Infected_vs_Non_Infected
ENSMUSG00000033906	Zdhhc15	0.6498032002645575	1	0.35290821817253243	Infected_vs_Non_Infected
ENSMUSG00000033909	Usp36	-0.0955439826917293	1	0.47521424717293126	Infected_vs_Non_Infected
ENSMUSG00000033910	Gucy1a3	0.32768938648270135	0.6853603322571481	0.1442730044188933	Infected_vs_Non_Infected
ENSMUSG00000033916	Chmp2a	-0.3852497794473233	0.06287938713088888	0.002171654837636105	Infected_vs_Non_Infected
ENSMUSG00000033917	Gde1	-0.05290161079960856	0.8390454608480411	0.5676099747747407	Infected_vs_Non_Infected
ENSMUSG00000033918	Parl	0.09056495693441487	1	0.49718731995454263	Infected_vs_Non_Infected
ENSMUSG00000033931	Rbm34	-0.20188271105177738	0.7325358262676479	0.11365880475197306	Infected_vs_Non_Infected
ENSMUSG00000033933	Vhl	-0.03482554032278237	1	0.8255801100676574	Infected_vs_Non_Infected
ENSMUSG00000033938	Ndufb7	-0.27491159000922516	0.13667558897882373	0.010107943279042473	Infected_vs_Non_Infected
ENSMUSG00000033940	Brk1	-0.15366663802823674	0.514193192854118	0.14250050344493495	Infected_vs_Non_Infected
ENSMUSG00000033943	Mga	0.13944559395145964	0.47047917378410614	0.13792130591345264	Infected_vs_Non_Infected
ENSMUSG00000033948	Zswim5	-0.23670086108430843	1	0.8548199613325929	Infected_vs_Non_Infected
ENSMUSG00000033949	Trim36	0.008966848302711288	1	0.9644373790150738	Infected_vs_Non_Infected
ENSMUSG00000033952	Aspm	0.25656263959954134	1	0.6015144223463227	Infected_vs_Non_Infected
ENSMUSG00000033953	Ppp3r1	-0.09556111465977608	0.5160909357884123	0.18927814785359923	Infected_vs_Non_Infected
ENSMUSG00000033955	Tnks1bp1	0.11583692870800492	0.3955094021854279	0.07021070738829842	Infected_vs_Non_Infected
ENSMUSG00000033960	9430020K01Rik	0.4610791008133883	0.5879130520344944	0.055209469428909676	Infected_vs_Non_Infected
ENSMUSG00000033961	Zfp446	-0.4788377574796682	1	0.24550581798878401	Infected_vs_Non_Infected
ENSMUSG00000033964	Zbtb41	0.11651774570601584	0.789811476372138	0.4575011672708379	Infected_vs_Non_Infected
ENSMUSG00000033965	Slc16a2	0.06011993478064833	1	0.9013741024569307	Infected_vs_Non_Infected
ENSMUSG00000033966	Cdkl4	0.3968774164803754	1	0.8982438603668627	Infected_vs_Non_Infected
ENSMUSG00000033967	Rnf225	0.61638005733737	0.532747435260987	0.07610228010237209	Infected_vs_Non_Infected
ENSMUSG00000033970	Rfc3	-0.019672555904297652	1	0.9258389647179093	Infected_vs_Non_Infected
ENSMUSG00000033972	Zfp944	-0.1783467667984155	0.8883562118225063	0.18230584964749738	Infected_vs_Non_Infected
ENSMUSG00000033981	Gria2	-3.5442144496519363	1	0.05196574093948844	Infected_vs_Non_Infected
ENSMUSG00000033983	Coil	-0.09016087420757488	1	0.6972057100914457	Infected_vs_Non_Infected
ENSMUSG00000033985	Tesk2	-0.5198728628832407	1	0.14838045825339555	Infected_vs_Non_Infected
ENSMUSG00000033987	Dnah17	-0.28024196429516174	1	0.7924381645248305	Infected_vs_Non_Infected
ENSMUSG00000033991	Ttc37	0.19763522544801024	0.7422229464210361	0.13512543102672483	Infected_vs_Non_Infected
ENSMUSG00000033998	Kcnk1	-0.4786255191122087	0.2531595831058501	0.02637446120038955	Infected_vs_Non_Infected
ENSMUSG00000034006	Pqlc1	-0.1274417092057021	0.6777648104040552	0.2924332888488665	Infected_vs_Non_Infected
ENSMUSG00000034007	Scaper	0.14343089465594333	0.6645887233039431	0.25886962126604823	Infected_vs_Non_Infected
ENSMUSG00000034021	Pds5b	0.15575783847926677	1	0.39334764817534	Infected_vs_Non_Infected
ENSMUSG00000034022	Cpsf1	0.20880177740418052	0.31552398285738625	0.04431727925143699	Infected_vs_Non_Infected
ENSMUSG00000034023	Fancd2	0.7266018251471901	1	0.16356660329926517	Infected_vs_Non_Infected
ENSMUSG00000034024	Cct2	0.05111941226700888	0.8694701957467207	0.6033494110528362	Infected_vs_Non_Infected
ENSMUSG00000034028	Cd226	1.0104524427287769	1	0.36415219353371264	Infected_vs_Non_Infected
ENSMUSG00000034032	Rpap1	0.19774128568527952	0.8404975344359026	0.15134520771466448	Infected_vs_Non_Infected
ENSMUSG00000034035	Ccdc17	-0.08650804830539899	1	0.85210380854613	Infected_vs_Non_Infected
ENSMUSG00000034037	Fgd5	0.34044854849535067	0.45836735132578643	0.03267347656410333	Infected_vs_Non_Infected
ENSMUSG00000034040	Wbscr17	-0.1238473378530093	1	0.7978321505551601	Infected_vs_Non_Infected
ENSMUSG00000034041	Lyl1	0.36824444719084215	1	0.3321654998464334	Infected_vs_Non_Infected
ENSMUSG00000034042	Gpbp1l1	0.007362078654319377	0.9046713996852184	0.9453582911988554	Infected_vs_Non_Infected
ENSMUSG00000034055	Phka1	-0.0324358757772053	1	0.835378701023215	Infected_vs_Non_Infected
ENSMUSG00000034057	Myrfl	0.17596307011551612	1	0.8729540439734399	Infected_vs_Non_Infected
ENSMUSG00000034059	Ypel4	-0.3753569239696402	1	0.6106356152484552	Infected_vs_Non_Infected
ENSMUSG00000034063	4930590J08Rik	-0.5328507307188192	1	0.87371418984163	Infected_vs_Non_Infected
ENSMUSG00000034064	Poglut1	0.3639982175657117	1	0.19772396597613234	Infected_vs_Non_Infected
ENSMUSG00000034066	Farp2	0.17050548201404353	0.5506637607485881	0.1584002786902237	Infected_vs_Non_Infected
ENSMUSG00000034071	Zfp551	0.010501191826030183	1	0.974556959656867	Infected_vs_Non_Infected
ENSMUSG00000034075	Zdhhc5	0.0051026644718445814	1	0.9663078494862597	Infected_vs_Non_Infected
ENSMUSG00000034083	Ccdc174	-0.1653110274485665	0.47518048788965805	0.1131372162093366	Infected_vs_Non_Infected
ENSMUSG00000034088	Hdlbp	-8.663882156397745e-4	0.9907525636708395	0.9908849713886823	Infected_vs_Non_Infected
ENSMUSG00000034101	Ctnnd1	0.09120890692905315	0.7219799735787227	0.3350178341281299	Infected_vs_Non_Infected
ENSMUSG00000034105	Tldc1	-0.10311124240145593	1	0.622191838215204	Infected_vs_Non_Infected
ENSMUSG00000034107	Ano7	-0.02457287008197138	0.9867697452057484	0.8947075996686688	Infected_vs_Non_Infected
ENSMUSG00000034108	Ccs	-0.09922082831616189	1	0.48807607643733514	Infected_vs_Non_Infected
ENSMUSG00000034109	Golim4	-0.1023936795591912	0.8110555929600345	0.5210368216264725	Infected_vs_Non_Infected
ENSMUSG00000034110	Kctd7	-0.14037656283636296	1	0.6871956951979041	Infected_vs_Non_Infected
ENSMUSG00000034111	Tmed8	-0.09800527439527591	1	0.5382496377540922	Infected_vs_Non_Infected
ENSMUSG00000034112	Atp2c2	0.1679965375295562	1	0.5007865762206116	Infected_vs_Non_Infected
ENSMUSG00000034115	Scn11a	0.411124099924649	1	0.7338756098665444	Infected_vs_Non_Infected
ENSMUSG00000034116	Vav1	-0.1376357172931358	1	0.5287586368174297	Infected_vs_Non_Infected
ENSMUSG00000034118	Tpst1	0.34899490469998024	1	0.2637597816972894	Infected_vs_Non_Infected
ENSMUSG00000034120	Srsf2	0.23937801568131206	0.43713526917376533	0.08682623766721162	Infected_vs_Non_Infected
ENSMUSG00000034121	Mks1	-0.08196529918743778	1	0.7709522241417348	Infected_vs_Non_Infected
ENSMUSG00000034126	Pomt2	0.05528054105019536	1	0.8296666577019962	Infected_vs_Non_Infected
ENSMUSG00000034127	Tspan8	-0.42505171736427444	0.07711949321717575	0.0028744825030069562	Infected_vs_Non_Infected
ENSMUSG00000034135	Sik3	0.20459334354812728	0.663633453879606	0.2577863648857444	Infected_vs_Non_Infected
ENSMUSG00000034145	Tmem63c	0.18848868232687457	1	0.9551635720284317	Infected_vs_Non_Infected
ENSMUSG00000034152	Exoc3	-0.05109004535557739	0.8642563166556854	0.6215655206016977	Infected_vs_Non_Infected
ENSMUSG00000034154	Ino80	0.21087945600112	0.5196178718600096	0.14760649844615356	Infected_vs_Non_Infected
ENSMUSG00000034156	Bzrap1	-1.9469577595233236	1	0.20094400357520378	Infected_vs_Non_Infected
ENSMUSG00000034157	Cipc	-0.08467011670588805	1	0.5656180086539729	Infected_vs_Non_Infected
ENSMUSG00000034158	Lrrc58	-0.07960950003177358	0.6358367296571722	0.2468252155806023	Infected_vs_Non_Infected
ENSMUSG00000034159	2310007B03Rik	1.4013765913440073	1	0.6755986793210247	Infected_vs_Non_Infected
ENSMUSG00000034160	Ogt	0.03136828494176552	0.8238505919154303	0.7897192967794918	Infected_vs_Non_Infected
ENSMUSG00000034161	Scx	0.8014954975466706	1	0.5409257150322546	Infected_vs_Non_Infected
ENSMUSG00000034163	Zfc3h1	0.03827535452262035	1	0.7700153632303122	Infected_vs_Non_Infected
ENSMUSG00000034164	Emid1	0.312970795002396	0.6853603322571481	0.09362983776732271	Infected_vs_Non_Infected
ENSMUSG00000034165	Ccnd3	-0.004321076700338123	1	0.9608644309296495	Infected_vs_Non_Infected
ENSMUSG00000034168	Irf2bpl	0.1590917310152881	0.7535074913105315	0.336946010440571	Infected_vs_Non_Infected
ENSMUSG00000034171	Faah	0.23820241270937523	0.9344908151382075	0.36799354724584543	Infected_vs_Non_Infected
ENSMUSG00000034173	Zbed5	0.16798826296682398	0.9878878390885049	0.4214464322863847	Infected_vs_Non_Infected
ENSMUSG00000034175	Rhbdd3	0.03825307216329519	1	0.9090960523730965	Infected_vs_Non_Infected
ENSMUSG00000034177	Rnf43	-0.1991656502331987	0.6742983978716879	0.28966442945560966	Infected_vs_Non_Infected
